0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-672.3389,52.180676,8.420519,10.523393,5.4619317,2.2206204,-4.0279355,-0.15279816,-2.7773004,-0.32119384,1.4810355,-3.7214966,1.630212,2.6790936,-0.9403748,1.0110915,-2.3264694,0.26408565,0.577119,0.12484793,-1.6877853,0.6167342,-1.5821428,-0.069750644,-2.1982605,1.7773923,-1.2862368,0.76353234,-0.35331672,1.0115026,-0.045902096,1.3576562,-0.57724375,1.2404943,0.33402252,2.4425821,0.8578024,1.364846,1.5522517,3.6800427,fearful
-497.05197,31.837704,-5.059535,2.7312813,-2.6959693,-4.711656,-11.170105,-3.1746004,-4.7377367,-5.7862616,-1.6615183,-5.333443,-2.8009305,-0.8447756,-4.868687,0.71374726,-1.5797144,0.77688426,3.347137,2.5328708,1.8043756,3.252316,4.4322014,4.228592,1.8897101,6.5520477,1.951123,3.6985452,1.9014044,2.374837,0.5248064,2.9473782,1.3187873,2.9559968,0.354289,1.5753677,0.19643559,0.59261566,-0.044812344,2.8105903,fearful
-496.1069,36.72265,-2.6477776,0.7020755,-3.7182512,-5.3697305,-10.280505,-3.6403215,-9.70883,-4.5451717,-2.0689995,-7.0322995,-1.7787215,-2.2149663,-8.618448,0.16644174,-6.1561155,-2.4568255,-1.4150935,-3.7456532,-3.8337846,-1.6189638,-3.2657206,-1.4429321,-0.41222245,3.4149017,1.2433918,5.4075093,3.9583972,3.284725,2.0710309,2.756031,2.55542,5.666693,4.1451626,5.1328998,1.515912,0.58400387,1.0881755,3.1703544,fearful
-648.53784,52.264565,5.3671327,11.306004,7.7382193,2.841572,-3.8589125,-0.3603902,-5.9717803,-0.0135182915,-0.7826374,-4.296945,2.524968,-0.89680225,-0.62429583,1.6799252,-5.098496,0.6530626,2.1368802,0.29929507,-2.5716414,-0.98726475,-1.489849,-0.77282083,-2.0640953,1.498302,-1.5936539,0.84748477,-0.101746514,0.89313763,-0.5087107,-0.48127308,-0.7416909,0.31654117,-0.6698121,0.84734964,-0.92512625,-1.4093325,-2.3986807,0.27561823,fearful
-736.58057,69.6731,4.5183806,15.620663,10.275805,3.322134,0.945144,-2.501402,-2.8087702,2.9100676,0.84610826,0.31232855,6.6155663,-0.12127175,-0.056551598,3.2283576,-4.640934,2.0343003,0.79609925,0.03393162,-1.1222595,-2.0175974,-1.1059694,0.52880025,-1.2663102,1.1895111,0.38697773,-0.23958094,0.42204762,0.24174197,-0.44672891,-0.15333496,-0.6897028,-0.0035647785,0.36652878,1.1534286,-0.09012186,-1.135926,-2.039594,0.4248191,disgust
-737.36505,69.49746,5.025612,16.98983,6.904116,2.569406,0.7097305,-2.771231,-1.670576,3.0728166,2.3515396,0.10693507,6.291175,0.07107403,0.7663682,3.4956787,-4.717679,2.1092868,-0.31945834,0.73510253,-1.9508275,-3.0083075,0.0454889,-0.17450917,-1.5482162,1.3448297,-1.5418687,-0.07576206,0.26703838,0.28966156,-0.51428825,0.9234682,-0.853183,-0.21901152,0.6014574,0.01772314,-0.5277859,-1.7240674,-1.9443939,1.2945919,disgust
-722.7659,68.6019,10.440035,13.266446,11.145676,4.264367,-1.1984364,-2.147022,-0.8766169,2.3288898,2.6569796,-0.48382238,5.2800574,0.63651174,0.6519583,1.6641456,-4.136595,2.336828,0.32893783,1.3075694,-1.9530932,-2.521302,-1.1353716,-0.78424126,-2.1439784,0.9542386,-0.59121263,0.38158995,0.19623815,0.9002899,-1.0742258,0.6651239,-2.2320747,-0.6511763,0.24321425,0.310829,-0.90370905,-1.0411024,-1.9480474,-0.17149591,disgust
-710.95416,63.11208,9.436494,11.335046,5.099398,1.7339419,-4.2769456,-2.0025225,-2.1755726,-0.24707772,2.4000785,-1.25754,4.0380597,-1.2703546,-1.057578,1.5916624,-4.7666473,1.2863163,1.3630639,-0.48868796,-2.8190403,-0.8257414,-2.123985,-1.1025766,-1.4992763,1.6593046,-1.0907915,-0.40418947,-0.876342,0.16891743,-0.72971106,-0.15882367,-0.8581348,-0.59374106,-0.17047112,0.10774001,-0.84850055,-1.6471126,-2.6195602,-0.018124277,disgust
-641.29614,55.834923,7.848878,11.521798,5.853198,-1.0855138,-4.9572196,-1.300758,-2.0079932,0.40017036,0.9860715,-2.617468,1.9506246,-1.6169453,-0.50244296,1.9317759,-4.9636455,2.2079399,0.12925027,-0.7222292,-3.4260762,-2.032636,-1.5315136,-1.6301111,-3.4996555,2.1306174,-2.234379,0.8282276,0.23290522,2.0666482,0.29336092,1.2751163,-0.039670255,0.86118966,0.7418637,1.4296604,0.2138878,-0.37821192,-1.8312112,0.7269322,disgust
-622.2064,66.1539,4.2012396,12.631676,4.13849,-0.18064289,-4.70431,-6.0977783,-3.8976207,-0.3498436,0.055572987,-2.4832282,4.4470663,-3.154406,-2.3679633,2.7377257,-4.1445875,2.048559,-0.02327981,-0.41052794,-1.1034656,-3.3842797,0.5767106,-0.84044516,-1.9512688,3.1517558,-1.2126881,0.961256,0.6202749,2.1004205,-0.265599,2.6654751,0.85394347,1.9947494,1.585824,2.2872431,0.5217961,0.77567357,-1.5946808,0.6917189,disgust
-712.2953,68.96305,14.398189,10.866857,6.7635384,3.8003051,0.6801292,-2.5770414,-2.4538264,0.06476836,1.121931,-0.25684693,5.691048,0.4559033,-0.13717143,2.4699001,-3.134956,1.9951168,1.2152957,-1.0199124,-1.810282,-1.4269623,-1.6882433,0.5522988,-2.7754185,1.1359167,-1.0824846,-0.36855856,0.24310198,-0.147184,-0.8099384,1.0969747,-0.4110137,-0.09614299,0.24652848,0.4939016,-0.7930145,-0.49140006,-2.256943,-0.9664413,disgust
-658.88434,66.78461,4.9451733,9.581894,3.839348,0.8741445,-3.1761332,-3.2193408,-4.6174426,-1.3172117,3.0079584,-2.9198625,4.4704185,-0.46516824,-0.8106986,1.3547126,-3.5387425,-0.30859417,1.015214,0.15351816,-2.212591,-0.15603197,-2.2314544,-1.2693901,-1.3376758,-0.11174239,-0.25015208,0.34888595,0.15413761,0.027425317,-0.18348187,0.70783585,-1.2782327,0.24072924,-1.0322713,0.7148328,-1.3705039,-0.76524687,-1.8849154,-0.92543,disgust
-612.0017,55.139347,-2.2007546,3.3698032,-1.5124542,0.5524726,-10.553659,-7.24207,-5.6968513,-2.998883,-1.185599,-4.327684,0.34858626,-4.1216774,-3.861331,1.092559,-6.412796,-1.3356286,0.2865992,-0.26082823,-1.0730404,-1.7682148,-1.9985526,-0.12790976,-2.155055,3.1998827,-1.0439798,1.303715,1.4067283,1.6834154,1.8717704,2.4483635,2.2923467,3.8917952,3.0937989,5.6180725,4.15159,2.9074013,0.034566328,1.9478892,surprised
-675.2734,51.406776,0.14517091,2.6781063,0.7177043,2.4865186,-6.321568,-3.4976332,-7.4714365,-2.6024773,2.6847222,-4.7758126,-0.10018843,-2.6466694,-3.4303443,-1.0290251,-4.273037,-3.6187754,0.07141282,-1.4891787,-4.3341236,1.6128827,-1.3242489,2.599911,1.5150568,5.809336,1.4840821,2.836954,0.53886443,1.6783342,1.2841011,2.303645,2.8080382,4.891689,3.091458,6.3691645,2.0161626,1.7389688,-1.7502261,0.6220545,surprised
-695.112,57.232616,3.5423214,7.8346252,1.0523448,2.1742635,-6.0362663,-5.818382,-6.782198,-1.380929,0.471058,-4.5525513,1.6715696,-0.89713097,-2.2255068,0.35979518,-5.4189615,-0.41885275,0.10306605,-1.5459338,-2.688948,-0.43519098,-2.6224527,-0.5911603,-1.0856658,1.6877165,-0.4483009,1.4471463,1.1463407,1.5859456,2.8565588,2.7147276,2.413707,2.456622,0.83235794,4.1005197,0.08062726,2.0354233,0.51303947,1.6191747,surprised
-676.91547,46.510468,0.211802,6.5229354,-1.0686173,1.5531121,-6.250492,-5.5134907,-4.8299165,-3.1521058,0.53553647,-3.5011082,0.75463176,-0.45331207,-2.1087167,-0.7130503,-5.2160907,-1.4322162,1.3085647,0.52956563,0.33909443,1.7137773,-1.503802,0.22602494,-1.8312684,1.8843237,-1.1256728,1.032273,0.3579081,1.5508245,3.436999,5.9343767,7.1597886,6.6556835,4.544476,4.6959667,-0.05306043,0.537665,0.14858793,1.952204,surprised
-616.9214,47.31682,-0.7378553,6.8238354,1.5145752,-0.2514198,-8.088614,-3.1325772,-5.300172,-2.0986278,0.3617158,-6.1803846,-1.2177287,-2.5085108,-4.2003503,0.37800002,-2.645165,-0.9247179,2.0568938,1.8225017,-1.7447243,2.541251,-1.413835,-1.407503,-0.921889,0.5986059,-1.4530015,2.6063235,-1.2243936,3.3309135,-0.29120505,0.69965345,-0.27819645,2.8337543,0.5868892,3.9087725,2.3678353,2.5721223,0.5138807,0.6231151,surprised
-646.5565,55.284473,6.3583984,10.104181,8.305063,4.5785365,-5.0275793,-2.1419182,-1.810966,-0.6378984,1.0451175,-1.1157676,2.464597,-0.01002193,-2.3892257,1.6089904,-3.1157393,0.18219869,1.7903602,1.4450301,1.0085251,1.464792,-0.068323575,-0.98231924,-0.08507852,1.6348051,0.49534485,3.2006893,1.2318888,2.0024195,0.9229758,1.7534428,0.2725934,2.2188966,1.105345,3.1944294,0.9805198,1.1410651,-0.27769652,1.602063,surprised
-569.59863,48.375137,0.8948544,3.6051128,2.6562192,1.9218398,-8.736441,-5.9378424,-6.9496937,-2.0067565,-2.0353918,-5.733831,1.0174941,-3.406409,-4.469605,2.0543878,-7.0655594,-0.630903,1.0315996,-1.8064063,-2.0187814,-1.6809067,-1.4279926,-0.76423466,-2.3975058,0.96672314,-2.236635,0.04850218,-0.2948407,-0.6722298,-1.5862639,0.039358906,-0.8807058,1.1031013,0.7609803,1.3297818,0.33860695,0.67726064,-1.9250518,0.3902464,surprised
-579.5371,48.4653,1.1091118,3.800374,1.7155454,1.224426,-7.1990104,-5.246746,-7.204766,-2.8814692,-3.3844116,-5.515379,-1.2231034,-4.3387218,-3.3887055,-0.39914152,-5.723363,-0.18555053,0.24066965,-1.4832978,-3.9591098,-2.550943,-1.2359779,-0.9743678,-1.6166052,0.9154196,-2.3080115,2.2592974,-1.2723796,1.0027664,-1.0156304,-0.5924926,-0.4087833,1.5742826,0.99332136,2.3482373,0.94531924,0.86727417,-0.7350279,1.1766344,surprised
-761.8684,42.15133,6.370591,10.231775,-5.840604,-5.97038,-3.898551,-8.260018,-4.175017,-3.423044,-1.7041895,-5.19563,-2.8175187,-2.025173,-4.5878906,-2.3252494,-3.0416172,-3.244967,-3.4760063,0.18842347,-0.118129015,2.1472843,0.87587506,2.66149,-1.4719806,-0.14186655,-1.435765,1.0066881,-0.6764766,0.34941828,-1.3552384,-0.6660441,-0.9602313,0.9707316,0.7708816,2.5966363,3.1595967,3.3438437,1.3863732,1.7290381,neutral
-755.46246,42.71025,5.3804007,11.044181,-5.389654,-3.6523912,-5.683102,-7.394467,-1.7592148,-2.752685,-2.5837643,-5.9279065,-2.3584762,-2.0004878,-2.7244296,-2.738738,-1.832247,-2.7353568,-3.8592691,-0.733505,-2.0912275,-0.8921153,-1.1642041,1.9033076,-2.6901035,0.81575584,-1.5996085,0.06607681,-0.3220287,1.4989177,0.68747497,2.2499592,2.2409527,4.6616845,4.7836733,4.0070953,1.9180495,1.4352269,0.88204354,1.3726219,neutral
-733.03107,39.995182,2.9514709,8.1608715,-5.8677826,-2.45582,-7.6159735,-9.189661,-3.1535363,-2.8303988,-3.5428836,-5.641281,-2.8265433,-3.3239543,-4.9080687,-2.8085327,-2.9418647,-3.2998762,-3.9017732,-0.0026125845,-0.38947934,1.0870229,1.2272273,2.8505542,-3.2552774,0.29406035,-1.7067736,2.651703,4.603506,6.0273113,3.8283212,2.19135,-0.43786368,0.80741084,0.7497855,1.587487,0.19022094,1.3433626,-0.9797589,-0.8971713,neutral
-730.4317,44.290592,3.5020993,6.7390265,-9.049101,-2.5017166,-7.4125752,-9.813494,-2.4559762,-4.6471295,-3.2110202,-5.3630056,-3.0072668,-3.398432,-5.625348,-2.9970345,-2.9574552,-3.44187,-3.188557,1.3673475,-0.9208085,1.1176012,-0.07715245,1.845204,-3.1088696,1.8677458,1.4332027,2.3654313,1.3851362,1.7973801,0.13114294,3.9498346,2.5786743,3.198952,0.96848255,-0.62912804,-1.2266018,0.786128,0.8962878,2.1170213,neutral
-715.00867,38.31449,0.6299601,6.307161,-6.859902,-9.323597,-8.668892,-8.723151,-4.921005,-6.3450823,-4.115093,-7.0375266,-5.4930487,-3.0914483,-5.061883,-5.1849823,-0.9868511,-2.1816733,-1.9556718,2.5768077,-2.3705688,-1.5309945,-3.1938343,-1.5988603,-4.967727,-1.7525179,-4.0158625,-2.1016326,-3.7443185,-3.2054193,-3.8911922,0.39877376,1.5274762,4.4887304,3.8182676,3.9975343,1.5837528,0.34461942,-1.7463738,3.0663145,calm
-782.67487,39.49441,4.7669134,11.048591,-4.4291353,-3.6159098,-6.1949778,-6.717832,-5.1307526,-6.0992613,-3.0449507,-6.9100213,-4.444058,-2.583066,-6.673397,-4.372264,-3.890361,-3.5502067,-5.613402,-1.4827704,-3.4175868,-1.9196714,-2.1381567,1.5035617,-1.643596,0.540252,-2.0913434,-0.15004334,-1.6356896,0.15573457,-0.10879947,1.906525,0.9876414,2.908184,3.9656777,6.178714,4.157718,3.1701853,0.5300625,1.91277,calm
-716.9611,25.100967,5.4440193,7.0739174,-7.1707687,-3.8923333,-8.740297,-8.708581,-4.9814596,-6.863103,-5.5601816,-7.7635007,-4.9897747,-4.636282,-4.5797534,-4.929688,-3.829941,-5.9676323,-5.153101,-2.500811,-3.2243075,-1.1953821,1.2186306,5.345945,1.6043094,6.373646,2.6949573,2.548349,-0.16438815,1.354526,-1.7635461,1.1128042,-1.4496497,1.4186413,1.0531815,1.6625549,-0.08868242,1.7681224,0.065980874,-0.29384598,calm
-727.529,31.938974,4.018568,8.434594,-6.3244457,-5.3667083,-6.962472,-10.936517,-4.410407,-7.2891483,-5.0880055,-9.385754,-5.037486,-5.6184464,-4.9839864,-3.6304553,-2.5942376,-5.9590797,-4.519379,-1.876992,-4.5470767,-2.2588005,-2.8065364,1.3464869,0.35784933,4.131371,2.7303023,4.0236793,1.3764014,2.2209122,1.7730503,5.0697055,2.6545062,3.3264067,1.1858003,2.1358817,-0.020481437,2.7237687,-1.1179528,-1.0773952,calm
-778.8709,40.589348,7.282793,6.692961,-4.981519,-4.729934,-4.8600698,-7.6050696,-3.242418,-2.285565,-2.0929441,-6.656017,-2.9612114,-3.2676356,-6.0492396,-2.773203,-4.2304225,-4.0128617,-5.1326685,-2.5294561,-5.015829,-1.6608106,-2.8279219,-1.4452516,-3.8619444,-0.30251208,-3.3200374,-0.88243467,-2.119256,-1.540335,-1.9479487,0.021339139,-1.2522228,1.4259048,0.74651796,2.6036088,2.7138789,2.6880672,2.0506282,3.5364854,calm
-770.4944,31.825909,4.1571283,8.541774,-3.731804,-5.8413916,-6.280077,-7.1386437,-5.22142,-5.846566,-3.6322002,-8.19392,-4.418193,-2.8425055,-5.1004705,-3.0120928,-4.1950755,-3.0608575,-6.156672,-0.20930445,-1.2780406,0.98369783,2.1303997,2.7837033,-2.1585476,-0.29016113,-2.3170028,1.1171095,0.69636023,1.46315,0.09399712,3.0959408,2.9148831,5.439613,3.8964095,2.6298745,-0.49116606,0.24547753,-0.3807514,0.47699615,calm
-782.0967,42.159588,7.5990887,4.2269454,-5.3072963,-1.0640403,-7.406447,-8.031735,-3.7889616,-2.3464952,-2.4503965,-4.175248,-3.7197804,-1.7800592,-4.9139404,-3.3926702,-2.4393513,-4.366333,-4.6393332,-1.5187821,-4.7116747,0.0812975,-0.15098126,4.042385,1.9578882,5.147387,0.789014,-0.14319928,-3.0522408,-0.07914686,-0.76283747,2.0109813,-1.951812,-0.19216563,-1.1113338,1.6920018,1.5430864,3.4220612,2.1770744,5.1561513,calm
-747.27576,37.419346,7.1701646,6.8912487,-6.592995,-4.3025084,-8.298804,-10.018537,-1.5247041,-7.1648684,-3.1983144,-5.8849325,-4.451324,-3.543079,-6.4155993,-5.1916194,-4.1693196,-5.52645,-5.7653666,-1.7079674,-3.8649206,-1.8414497,-2.1328452,-1.0385169,-3.3151782,2.7874515,1.6745924,3.5197916,2.2204256,2.475528,1.4664966,3.6736574,2.922433,4.126245,1.3276429,1.4223099,0.08101902,3.87949,3.1844993,3.3501904,calm
-532.58936,27.924519,-16.828022,10.335332,-9.289375,-15.854253,-5.031611,-14.072316,-1.9848074,-6.496324,-7.260488,1.4989458,-7.534767,-1.2097527,-4.3969727,-0.62243426,2.4477005,9.980956,6.8101892,8.211388,3.8930507,1.405695,3.1145453,4.2210646,1.596886,3.9506555,0.83736247,0.7565705,-1.2288219,0.15527406,-1.4200523,2.1902165,0.28729042,4.885186,1.9866005,3.4382896,0.4734859,0.42533177,0.45792952,0.91743624,happy
-549.6481,29.457449,-11.859425,0.35977787,-6.8978148,-12.53013,-5.656981,-10.535828,-1.8281671,-5.634955,-6.581182,-3.6074948,-10.018679,-1.346045,-5.212935,1.3739712,4.983662,8.118978,4.239915,4.66763,2.3869019,2.8811269,5.169464,3.798034,-1.2239277,0.96161443,-1.6478875,0.16522932,-0.67570263,1.2893059,0.17281671,3.2434735,1.8419324,2.2909894,-0.7567037,1.2590672,-0.6272882,0.41031584,-0.5310998,0.70319545,happy
-594.15485,27.637175,-10.279879,4.3426204,-7.8294296,-12.604058,-13.927255,-13.136806,-1.9214425,-9.334879,-6.1803093,-3.9176042,-5.2243757,-5.6002955,-8.537293,-6.643611,-5.753149,-1.5834345,-3.3160536,3.3553927,2.026562,2.9193683,3.2233937,4.40188,-0.7434314,3.3152614,-1.0450629,0.81123,-0.5848073,-1.0579358,-1.4169163,0.55767447,0.12568727,2.2649453,0.9695499,1.6655537,1.3057034,1.9460984,0.282491,0.27726817,happy
-600.8737,26.246809,-9.045959,1.7545089,-6.6546125,-12.252063,-9.061353,-13.175905,-5.250281,-8.369119,-8.295391,-4.057289,-8.3259325,-4.7726116,-9.562261,-6.8581395,-3.8537045,0.20571864,-1.0533801,6.5711284,3.3330426,3.9329093,3.0117939,2.6547818,-1.8420736,1.0424751,-0.6456964,-0.3940278,-1.9573845,-0.71152514,-2.9057038,-0.9138794,-1.8245101,0.5063853,0.2885944,0.48967916,-0.28191727,0.72964215,-1.910578,-0.11249186,happy
-453.6955,19.144985,-31.78134,-1.7342113,-13.752522,-21.101568,-4.0192337,-14.430092,-5.8508744,-2.5770519,-11.193909,7.6374393,-1.1721015,10.445075,7.2347517,6.701748,5.4061413,2.069809,-1.087954,1.7748909,-0.57264805,-2.5269728,-2.0377367,0.16341908,-1.4968759,2.2660887,0.0027800016,1.2019576,-0.18138905,1.1189643,-0.24363323,0.53230566,-1.0199825,2.8584325,-1.1220886,1.3143334,0.9770757,1.2208263,-0.021675998,1.6232749,happy
-460.47968,18.814028,-30.853998,0.884923,-14.175329,-17.10036,-5.5775213,-16.559643,-2.3038704,-7.3935595,-8.460571,1.4354866,-8.99743,3.4144857,0.89900917,5.4734287,8.57411,8.9762125,4.3007007,6.1789665,2.2610223,0.55583996,0.06502609,-0.15736,-1.4564415,0.12447741,-1.8101681,0.062341347,-0.4443279,2.2843206,-1.4405363,0.7415103,-0.92206997,3.9327006,0.99129385,1.0283618,-0.38540736,1.6274369,0.22041832,0.623168,happy
-447.18283,11.656694,-38.91568,-1.316427,-12.1993885,-23.307703,-7.4423,-19.176226,-2.918075,-4.914314,-9.120228,5.328088,-1.4890344,10.947614,2.4087727,5.348656,7.592729,3.6473796,0.36830577,0.73330975,-1.3970778,-0.18662253,0.05348371,-0.102578774,-4.22777,-0.34396824,-1.2387984,-0.02954846,-1.0235666,0.81862926,0.45285872,2.2403343,-0.82834893,1.3799622,-0.08642052,1.9045492,-0.46915582,0.5724165,-1.2845156,1.0709916,happy
-470.8773,12.603255,-29.544638,-0.7831912,-9.421601,-21.832767,-5.856675,-18.652086,-6.1476746,-6.880629,-8.29861,6.1333137,5.8400245,12.891738,1.8376824,-0.51961297,0.5285861,2.4346359,-3.0241394,1.4144216,-0.85305405,-1.2503247,1.5165653,1.2531903,-1.3870717,1.5328948,-2.081598,-0.87547594,-2.2690756,-0.7740614,-0.09075539,-0.37433776,-2.0116544,1.2025805,0.00010951261,1.2085305,1.2982702,1.5013193,-1.0392363,1.3792852,happy
-707.6434,47.257954,8.621348,15.943587,-4.9849157,-4.8223996,-8.331793,-7.837008,-4.3635163,-5.5228653,-2.244075,-2.9885478,-2.6972327,-1.0650426,-1.3843317,-1.8808217,-3.4738758,0.55112374,-3.836124,1.2241944,-0.8838174,1.1064215,1.3723992,1.1812143,-1.6822153,2.032562,-0.9362391,2.101376,-0.98673207,2.1159928,0.06757216,4.273152,1.4030284,4.9309525,1.7020261,4.8811135,1.2284689,1.0294878,-0.7880648,1.2573543,sad
-699.0145,45.163982,4.403203,7.278832,-6.5218997,-5.016984,-8.025428,-8.163357,-3.1800869,-7.1998386,-4.7358046,-5.528751,-5.666058,-2.2393727,-2.4509342,-3.1294475,-5.0264664,-2.0903764,-4.3692527,-0.20134471,-3.2439253,-1.7409226,-1.0066401,1.5822465,0.62488896,1.9050303,-0.5733121,-0.15529813,-2.3982103,2.516805,2.3740544,6.685648,2.7046993,2.4807682,-0.90365905,1.262543,-0.5365889,0.8782001,-0.7622506,0.14855634,sad
-686.18207,35.12247,3.6223445,11.270513,-7.6468077,-5.2262416,-9.09185,-11.383553,-1.361773,-5.7406125,-3.1340113,-4.609326,-3.0394447,-2.1611683,-5.4131517,-1.0574361,-3.5073726,-0.8624423,-4.2922015,0.7560467,-2.9259326,-0.94081235,0.9606978,5.2949877,0.6978467,5.054924,0.6734657,3.646471,0.31775168,2.0774198,1.4847537,3.704828,0.338947,2.2331526,1.0062449,1.5053365,0.25171876,0.9585233,-0.77967715,0.51288974,sad
-676.4511,41.666775,8.428701,10.835909,-5.0554414,-2.9257758,-9.881306,-10.149497,-2.4636054,-6.146785,-3.220546,-3.4776483,-2.676035,-2.1989694,-3.848672,-1.6967415,-3.5636063,-0.34865984,-4.123478,0.074636124,-3.8570533,-0.8033868,0.32603535,4.8280444,0.6249205,5.197084,0.85506463,3.0641375,0.46381542,2.0249176,1.4542027,4.8456216,2.967803,3.2591968,1.290925,2.0545945,0.69940597,2.106664,0.9080815,0.061195634,sad
-620.22723,32.411263,-6.047256,5.8133984,-11.222896,-5.795475,-11.086184,-12.899246,-3.4264033,-4.613022,-2.9506745,-2.615512,-5.794796,-2.2839684,-4.2589946,-5.360855,-3.0333138,-0.056858085,-1.4013009,1.7361772,-0.4048702,-0.33800706,1.1145383,2.944789,1.8930675,5.166189,1.9030951,1.4173934,-1.787862,-0.9640873,-3.1351845,0.029211832,-2.4893916,1.0461098,-0.6212583,0.91935366,-0.22903186,-0.22160737,-1.3275638,-0.56649184,sad
-678.9607,42.616314,-6.071118,10.1692705,-7.2429338,-6.2655973,-9.719107,-11.477017,-4.314125,-1.5157933,-4.784275,-1.0298955,-4.664544,-0.2316047,-1.3772408,-5.1554775,-2.818423,0.7858371,-2.897529,1.1922052,1.1976192,1.2136109,2.0510726,2.2498024,0.5636886,2.0493395,-0.66803,1.5769602,-1.6220509,1.2516619,0.4023605,2.9819589,1.1354088,1.5723997,-0.5112766,0.5990833,-1.2692118,-0.22570686,0.20036805,1.0720781,sad
-613.97723,36.53146,-7.6823716,4.694977,-12.375717,-8.899731,-12.28234,-14.919637,-5.1647825,-6.409162,-6.5402884,-1.9851338,-6.518815,-3.862421,-3.8142436,-3.864227,-5.0004067,-1.6875188,-3.7996242,0.13329704,0.9513525,2.7715108,4.434551,5.392422,5.503198,6.931184,3.8315,3.00515,-1.0323822,0.69770676,-0.57365537,1.8020171,-0.70458615,1.0671538,-0.22489469,1.4782879,-1.485966,0.4240836,-0.4397251,0.918981,sad
-577.787,32.604824,-15.878628,7.4461365,-13.185079,-16.03146,-10.061307,-20.712385,-4.645363,-5.830022,-11.845089,2.0112798,-9.746997,-4.0126867,-5.8074737,-6.343106,-3.2460806,-1.3958569,-1.740105,2.9558883,5.3951244,4.831872,8.042821,6.186822,2.3311965,0.067742705,-1.4490359,0.63769096,-2.9249797,0.45203024,-2.438852,0.23622943,-2.645817,2.0836728,0.91739625,1.4095803,-1.1416439,0.41241753,-0.69495946,0.789731,sad
-599.6231,30.096987,-6.866102,4.2966514,-11.944185,-6.622543,-6.091554,-9.249602,-3.2986395,-7.1509976,-6.407582,-5.876031,-4.2228746,-0.97636306,-1.704722,0.38688737,-1.3961492,-0.09504221,-1.0875336,2.7211084,1.3190994,2.8977206,0.5751564,0.21188237,-3.2719116,1.072862,-0.5222203,0.22560208,-1.9127262,3.1165278,1.2609814,0.14674366,-1.0639095,2.259255,0.6454544,2.5570009,0.49016073,1.4873469,-1.2598876,-0.04670461,angry
-580.63416,32.456917,-7.8984056,3.97123,-11.556729,-8.767048,-3.5943832,-9.672638,-4.453901,-3.9030113,-2.1891642,-3.9951215,-2.8380015,-1.5804815,-2.576731,-1.4150778,0.31488913,2.0398433,0.27927476,3.352218,2.2559838,2.6844776,0.44415626,2.611284,1.4376318,4.031933,2.8636262,2.1890903,-1.1810449,1.1073055,-0.4827332,-0.3230438,-0.91629946,0.8339472,1.226886,1.9730618,-0.37692747,1.2698085,-0.4162713,0.47605354,angry
-556.45984,27.281757,-10.733337,6.0158577,-14.797639,-11.529421,-6.2487116,-14.938222,-6.037044,-7.1511183,-3.9630513,-5.1819925,-6.2444744,-4.447736,-6.943808,-3.9068432,-1.349226,1.2689408,-1.1344646,0.8569863,-2.2269897,0.09588462,0.026970714,3.7245154,0.93893075,2.483433,1.5994844,1.8384123,-0.1378542,-1.2620897,-2.441497,1.3638036,0.7026687,1.3516768,0.8085983,1.0812609,-1.4511915,0.18945535,-2.03599,0.23602407,angry
-552.0463,28.871756,-13.224115,-0.6501558,-15.333361,-11.926717,-7.5402226,-15.300576,-7.5602574,-6.2399435,-5.991907,-7.600222,-4.6225123,-2.0655186,-0.4416361,2.3443964,-0.20534235,1.6642936,-0.09872007,2.7309837,1.7446531,2.2476208,-0.4604039,2.147907,-1.246283,0.17549968,-1.6904452,-0.27277243,-1.0986553,0.09574097,-2.197076,0.3351251,-0.9175193,1.9663606,0.7601924,0.96506804,-0.16039403,0.9904989,-2.1443224,1.156629,angry
-378.72028,31.012058,-31.116985,-3.1658876,-21.434238,-16.220343,-4.224244,-14.630979,-6.6407113,-4.787991,-6.3096724,2.347476,-3.4903183,7.0577106,1.7681019,2.1332624,0.63162863,-2.6645544,-4.6156416,-0.035517983,-0.71052504,-3.2297094,-3.1294184,-1.8554877,-2.4435258,-0.37456852,-0.058880806,-0.32207412,0.37877733,0.62422323,-2.1846604,0.18581735,-0.8380943,1.0403714,-0.6367719,1.0139732,-0.3385917,-0.5072546,-1.4234387,1.9326133,angry
-403.8284,25.601643,-30.876116,-4.44904,-22.530827,-17.140957,-4.360425,-16.321808,-4.056193,-2.9975884,-4.226953,5.134004,-2.9199326,6.704401,-0.64532703,2.2287874,-1.1391361,0.41210243,-1.8293173,1.0740812,-1.8333807,-1.8864052,-2.4574666,0.19677718,-2.0994124,0.47211945,0.26491195,-1.864365,-0.771802,1.4280049,-1.9454397,-1.0637876,-1.7002628,2.0622432,0.5484895,1.6524917,0.415934,0.5251085,-1.2559001,1.45644,angry
